Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,,,Point Format,Y
Horizontal Units,S,,,,,Horizontal Units,Hz
Horizontal Scale,781250,,,,,Horizontal Scale,781250
Sample Interval,78.125,,,,,Sample Interval,1562.5
Filter Frequency,7e+07,,,,,Filter Frequency,7e+07
Record Length,100000,,,,,Record Length,5000
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,,10,,,Probe Attenuation,1
Vertical Units,V,,V,,,Vertical Units,NONE
Vertical Offset,0,,0,,,Vertical Offset,0
Vertical Scale,2,,2,,,Vertical Scale,20
Label,,,,,,Label,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
3.45156e+06,-2.6,-2.6,-2,-2,,,
3.45164e+06,-2.6,-2.6,-2,-2,,,
3.45172e+06,-2.6,-2.6,-2,-2.08,,,
3.45180e+06,-2.6,-2.6,-2,-2,,,
3.45187e+06,-2.6,-2.6,-2,-2.08,,,
3.45195e+06,-2.6,-2.6,-2,-2,,,
3.45203e+06,-2.6,-2.6,-2,-2.08,,,
3.45211e+06,-2.6,-2.6,-2,-2,,,
3.45219e+06,-2.6,-2.6,-2,-2.08,,,
3.45227e+06,-2.6,-2.6,-2,-2,,,
3.45234e+06,-2.6,-2.6,-2,-2.08,,,
3.45242e+06,-2.6,-2.6,-2,-2,,,
3.45250e+06,-2.6,-2.6,-2.08,-2.08,,,
3.45258e+06,-2.6,-2.6,-2,-2,,,
3.45266e+06,-2.6,-2.6,-2,-2.08,,,
3.45273e+06,-2.6,-2.6,-2,-2,,,
3.45281e+06,-2.6,-2.6,-2,-2.08,,,
3.45289e+06,-2.6,-2.6,-2,-2,,,
3.45297e+06,-2.6,-2.6,-2,-2.08,,,
3.45305e+06,-2.6,-2.6,-2,-2,,,
3.45312e+06,-2.6,-2.6,-2,-2.08,,,
3.45320e+06,-2.6,-2.6,-2,-2,,,
3.45328e+06,-2.6,-2.6,-2,-2.08,,,
3.45336e+06,-2.6,-2.6,-2,-2,,,
3.45344e+06,-2.68,-2.68,-2,-2.08,,,
3.45352e+06,-2.6,-2.6,-2,-2,,,
3.45359e+06,-2.6,-2.6,-2,-2.08,,,
3.45367e+06,-2.6,-2.6,-2,-2,,,
3.45375e+06,-2.6,-2.6,-2,-2.08,,,
3.45383e+06,-2.6,-2.6,-2,-2,,,
3.45391e+06,-2.6,-2.6,-2,-2.08,,,
3.45398e+06,-2.6,-2.6,-2.08,-2,,,
3.45406e+06,-2.6,-2.6,-2.08,-2.08,,,
3.45414e+06,-2.6,-2.6,-2,-2,,,
3.45422e+06,-2.6,-2.6,-2,-2.08,,,
3.45430e+06,-2.6,-2.6,-2,-2,,,
3.45437e+06,-2.6,-2.6,-2,-2,,,
3.45445e+06,-2.6,-2.6,-2,-2,,,
3.45453e+06,-2.6,-2.6,-2,-2.08,,,
3.45461e+06,-2.6,-2.6,-2,-2,,,
3.45469e+06,-2.6,-2.6,-2,-2.08,,,
3.45477e+06,-2.6,-2.6,-2.08,-2,,,
3.45484e+06,-2.6,-2.6,-2,-2.08,,,
3.45492e+06,-2.6,-2.6,-2,-2,,,
3.45500e+06,-2.6,-2.6,-2,-2.08,,,
3.45508e+06,-2.6,-2.6,-2.08,-2,,,
3.45516e+06,-2.6,-2.6,-2,-2.08,,,
3.45523e+06,-2.6,-2.6,-2.08,-2,,,
3.45531e+06,-2.6,-2.6,-2,-2.08,,,
3.45539e+06,-2.6,-2.6,-2,-2,,,
3.45547e+06,-2.6,-2.6,-2,-2.08,,,
3.45555e+06,-2.6,-2.6,-2,-2,,,
3.45562e+06,-2.6,-2.6,-2,-2.08,,,
3.45570e+06,-2.6,-2.6,-2,-2,,,
3.45578e+06,-2.6,-2.6,-2,-2.08,,,
3.45586e+06,-2.6,-2.6,-2,-2,,,
3.45594e+06,-2.6,-2.6,-2,-2.08,,,
3.45602e+06,-2.6,-2.6,-2,-2,,,
3.45609e+06,-2.6,-2.6,-2,-2.08,,,
3.45617e+06,-2.6,-2.6,-2.08,-2,,,
3.45625e+06,-2.6,-2.6,-2.08,-2.08,,,
3.45633e+06,-2.6,-2.6,-2,-2,,,
3.45641e+06,-2.6,-2.6,-2,-2.08,,,
3.45648e+06,-2.6,-2.6,-2,-2,,,
3.45656e+06,-2.6,-2.6,-2.08,-2.08,,,
3.45664e+06,-2.6,-2.6,-2,-2,,,
3.45672e+06,-2.6,-2.6,-2,-2.08,,,
3.45680e+06,-2.6,-2.6,-2,-2,,,
3.45687e+06,-2.6,-2.6,-2,-2.08,,,
3.45695e+06,-2.6,-2.6,-2.08,-2,,,
3.45703e+06,-2.6,-2.68,-2,-2.08,,,
3.45711e+06,-2.6,-2.6,-2,-2,,,
3.45719e+06,-2.6,-2.6,-2,-2.08,,,
3.45727e+06,-2.6,-2.6,-2,-2,,,
3.45734e+06,-2.6,-2.6,-2,-2.08,,,
3.45742e+06,-2.6,-2.6,-2,-2,,,
3.45750e+06,-2.6,-2.6,-2,-2.08,,,
3.45758e+06,-2.6,-2.6,-2.08,-2,,,
3.45766e+06,-2.6,-2.6,-2,-2.08,,,
3.45773e+06,-2.6,-2.6,-2,-2,,,
3.45781e+06,-2.6,-2.68,-2,-2.08,,,
3.45789e+06,-2.68,-2.6,-2.08,-2,,,
3.45797e+06,-2.68,-2.68,-2,-2.08,,,
3.45805e+06,-2.6,-2.6,-2.08,-2,,,
3.45812e+06,-2.6,-2.68,-2,-2.08,,,
3.45820e+06,-2.6,-2.6,-2,-2,,,
3.45828e+06,-2.6,-2.6,-2,-2,,,
3.45836e+06,-2.6,-2.6,-2,-2,,,
3.45844e+06,-2.6,-2.68,-2,-2.08,,,
3.45852e+06,-2.68,-2.6,-2,-2,,,
3.45859e+06,-2.6,-2.68,-2,-2.08,,,
3.45867e+06,-2.6,-2.6,-2,-2,,,
3.45875e+06,-2.6,-2.6,-2,-2.08,,,
3.45883e+06,-2.6,-2.6,-2,-2,,,
3.45891e+06,-2.6,-2.6,-2.08,-2.08,,,
3.45898e+06,-2.6,-2.6,-2,-2,,,
3.45906e+06,-2.6,-2.6,-2,-2.08,,,
3.45914e+06,-2.6,-2.6,-2,-2,,,
3.45922e+06,-2.6,-2.68,-2,-2.08,,,
3.45930e+06,-2.6,-2.6,-2,-2,,,
3.45937e+06,-2.6,-2.6,-2,-2.08,,,
3.45945e+06,-2.6,-2.6,-2.08,-2,,,
3.45953e+06,-2.6,-2.6,-2,-2.08,,,
3.45961e+06,-2.6,-2.6,-2,-2,,,
3.45969e+06,-2.6,-2.6,-2,-2,,,
3.45977e+06,-2.6,-2.6,-2,-2,,,
3.45984e+06,-2.6,-2.6,-2,-2,,,
3.45992e+06,-2.6,-2.6,-2,-2,,,
3.46000e+06,-2.6,-2.68,-2,-2.08,,,
3.46008e+06,-2.6,-2.6,-2,-2,,,
3.46016e+06,-2.6,-2.6,-2,-2.08,,,
3.46023e+06,-2.6,-2.6,-2,-2,,,
3.46031e+06,-2.6,-2.6,-2.08,-2.08,,,
3.46039e+06,-2.6,-2.6,-2,-2,,,
3.46047e+06,-2.6,-2.6,-2,-2.08,,,
3.46055e+06,-2.6,-2.6,-2.08,-2,,,
3.46062e+06,-2.6,-2.6,-2,-2.08,,,
3.46070e+06,-2.6,-2.6,-2,-2,,,
3.46078e+06,-2.6,-2.6,-2,-2.08,,,
3.46086e+06,-2.6,-2.6,-2,-2,,,
3.46094e+06,-2.6,-2.6,-2,-2.08,,,
3.46102e+06,-2.6,-2.6,-2.08,-2,,,
3.46109e+06,-2.6,-2.6,-2.08,-2.08,,,
3.46117e+06,-2.6,-2.6,-2,-2,,,
3.46125e+06,-2.6,-2.6,-2,-2.08,,,
3.46133e+06,-2.6,-2.6,-2,-2,,,
3.46141e+06,-2.6,-2.6,-2,-2.08,,,
3.46148e+06,-2.6,-2.6,-2,-2,,,
3.46156e+06,-2.6,-2.6,-2,-2.08,,,
3.46164e+06,-2.6,-2.6,-2,-2,,,
3.46172e+06,-2.6,-2.68,-2,-2.08,,,
3.46180e+06,-2.68,-2.6,-2,-2,,,
3.46187e+06,-2.6,-2.6,-2,-2.08,,,
3.46195e+06,-2.6,-2.6,-2,-2,,,
3.46203e+06,-2.6,-2.6,-2,-2.08,,,
3.46211e+06,-2.6,-2.6,-2,-2,,,
3.46219e+06,-2.6,-2.6,-2,-2.08,,,
3.46227e+06,-2.52,-2.52,-2,-2,,,
3.46234e+06,-2.6,-2.6,-2,-2.08,,,
3.46242e+06,-2.6,-2.6,-2,-2,,,
3.46250e+06,-2.6,-2.6,-2,-2.08,,,
3.46258e+06,-2.6,-2.6,-2,-2,,,
3.46266e+06,-2.6,-2.6,-2,-2.08,,,
3.46273e+06,-2.6,-2.6,-2,-2,,,
3.46281e+06,-2.6,-2.6,-2,-2.08,,,
3.46289e+06,-2.6,-2.6,-2,-2,,,
3.46297e+06,-2.6,-2.6,-2,-2.08,,,
3.46305e+06,-2.6,-2.6,-2,-2,,,
3.46312e+06,-2.6,-2.6,-2,-2.08,,,
3.46320e+06,-2.6,-2.6,-2,-2,,,
3.46328e+06,-2.6,-2.6,-2,-2.08,,,
3.46336e+06,-2.6,-2.6,-2,-2,,,
3.46344e+06,-2.6,-2.6,-2,-2,,,
3.46352e+06,-2.6,-2.6,-2,-2,,,
3.46359e+06,-2.6,-2.6,-2,-2,,,
3.46367e+06,-2.6,-2.6,-2,-2,,,
3.46375e+06,-2.6,-2.6,-2,-2.08,,,
3.46383e+06,-2.6,-2.6,-2,-2,,,
3.46391e+06,-2.6,-2.6,-2,-2.08,,,
3.46398e+06,-2.6,-2.6,-2,-2,,,
3.46406e+06,-2.6,-2.6,-2,-2.08,,,
3.46414e+06,-2.6,-2.6,-2,-2,,,
3.46422e+06,-2.6,-2.6,-2,-2,,,
3.46430e+06,-2.6,-2.6,-2,-2,,,
3.46437e+06,-2.6,-2.68,-2,-2,,,
3.46445e+06,-2.68,-2.6,-2,-2,,,
3.46453e+06,-2.6,-2.6,-2,-2.08,,,
3.46461e+06,-2.6,-2.6,-2,-2,,,
3.46469e+06,-2.6,-2.6,-2,-2,,,
3.46477e+06,-2.6,-2.6,-2,-2,,,
3.46484e+06,-2.6,-2.6,-2,-2,,,
3.46492e+06,-2.6,-2.6,-2,-2,,,
3.46500e+06,-2.6,-2.6,-2,-2,,,
3.46508e+06,-2.6,-2.6,-2,-2,,,
3.46516e+06,-2.6,-2.6,-2,-2.08,,,
3.46523e+06,-2.6,-2.6,-2,-2,,,
3.46531e+06,-2.6,-2.6,-2,-2,,,
3.46539e+06,-2.6,-2.6,-2,-2,,,
3.46547e+06,-2.6,-2.6,-2,-2,,,
3.46555e+06,-2.6,-2.6,-2,-2,,,
3.46562e+06,-2.6,-2.6,-2,-2,,,
3.46570e+06,-2.6,-2.6,-2,-2,,,
3.46578e+06,-2.6,-2.6,-2,-2,,,
3.46586e+06,-2.6,-2.6,-2,-2,,,
3.46594e+06,-2.6,-2.6,-2,-2,,,
3.46602e+06,-2.6,-2.6,-2,-2,,,
3.46609e+06,-2.6,-2.6,-2,-2.08,,,
3.46617e+06,-2.6,-2.6,-2,-2,,,
3.46625e+06,-2.6,-2.6,-2,-2.08,,,
3.46633e+06,-2.6,-2.6,-2,-2,,,
3.46641e+06,-2.6,-2.68,-2,-2.08,,,
3.46648e+06,-2.6,-2.6,-2,-2,,,
3.46656e+06,-2.6,-2.6,-2,-2,,,
3.46664e+06,-2.6,-2.6,-2,-2,,,
3.46672e+06,-2.6,-2.6,-2,-2.08,,,
3.46680e+06,-2.6,-2.6,-2.08,-2,,,
3.46687e+06,-2.6,-2.6,-2,-2.08,,,
3.46695e+06,-2.6,-2.6,-2,-2,,,
3.46703e+06,-2.6,-2.6,-2,-2,,,
3.46711e+06,-2.6,-2.6,-2,-2,,,
3.46719e+06,-2.6,-2.6,-2,-2.08,,,
3.46727e+06,-2.6,-2.6,-2,-2,,,
3.46734e+06,-2.6,-2.6,-2,-2.08,,,
3.46742e+06,-2.6,-2.6,-2,-2,,,
3.46750e+06,-2.6,-2.6,-2.08,-2.08,,,
3.46758e+06,-2.6,-2.6,-2,-2,,,
3.46766e+06,-2.6,-2.6,-2,-2.08,,,
3.46773e+06,-2.6,-2.6,-2,-2,,,
3.46781e+06,-2.6,-2.6,-2,-2,,,
3.46789e+06,-2.6,-2.6,-2,-2,,,
3.46797e+06,-2.6,-2.6,-2,-2,,,
3.46805e+06,-2.6,-2.6,-2,-2,,,
3.46812e+06,-2.6,-2.6,-2,-2,,,
3.46820e+06,-2.6,-2.6,-2,-2,,,
3.46828e+06,-2.6,-2.6,-2,-2.08,,,
3.46836e+06,-2.6,-2.6,-2.08,-2,,,
3.46844e+06,-2.6,-2.6,-2,-2.08,,,
3.46852e+06,-2.6,-2.6,-2,-2,,,
3.46859e+06,-2.6,-2.6,-2,-2.08,,,
3.46867e+06,-2.6,-2.6,-2,-2,,,
3.46875e+06,-2.6,-2.6,-2,-2.08,,,
3.46883e+06,-2.6,-2.6,-2,-2,,,
3.46891e+06,-2.6,-2.6,-2,-2,,,
3.46898e+06,-2.6,-2.6,-2,-2,,,
3.46906e+06,-2.6,-2.6,-2,-2.08,,,
3.46914e+06,-2.6,-2.6,-2,-2,,,
3.46922e+06,-2.6,-2.6,-2,-2.08,,,
3.46930e+06,-2.6,-2.6,-2,-2,,,
3.46937e+06,-2.6,-2.6,-2,-2.08,,,
3.46945e+06,-2.6,-2.6,-2,-2,,,
3.46953e+06,-2.6,-2.6,-2,-2,,,
3.46961e+06,-2.6,-2.6,-2,-2,,,
3.46969e+06,-2.6,-2.6,-2,-2.08,,,
3.46977e+06,-2.6,-2.6,-2,-2,,,
3.46984e+06,-2.6,-2.6,-2,-2.08,,,
3.46992e+06,-2.6,-2.6,-2,-2,,,
3.47000e+06,-2.6,-2.6,-2,-2.08,,,
3.47008e+06,-2.6,-2.6,-2,-2,,,
3.47016e+06,-2.6,-2.6,-2,-2.08,,,
3.47023e+06,-2.6,-2.6,-2,-2,,,
3.47031e+06,-2.6,-2.6,-2,-2.08,,,
3.47039e+06,-2.6,-2.6,-2,-2,,,
3.47047e+06,-2.6,-2.6,-2,-2.08,,,
3.47055e+06,-2.6,-2.6,-2,-2,,,
3.47062e+06,-2.6,-2.6,-2,-2.08,,,
3.47070e+06,-2.6,-2.6,-2,-2,,,
3.47078e+06,-2.6,-2.6,-2,-2.08,,,
3.47086e+06,-2.6,-2.6,-2,-2,,,
3.47094e+06,-2.6,-2.6,-2,-2.08,,,
3.47102e+06,-2.6,-2.6,-2,-2,,,
3.47109e+06,-2.6,-2.6,-2,-2.08,,,
3.47117e+06,-2.6,-2.6,-2,-2,,,
3.47125e+06,-2.6,-2.6,-2,-2.08,,,
3.47133e+06,-2.6,-2.6,-2,-2,,,
3.47141e+06,-2.6,-2.6,-2.08,-2.08,,,
3.47148e+06,-2.6,-2.6,-2,-2,,,
3.47156e+06,-2.68,-2.68,-2,-2.08,,,
3.47164e+06,-2.6,-2.6,-2,-2,,,
3.47172e+06,-2.6,-2.6,-2,-2.08,,,
3.47180e+06,-2.6,-2.6,-2,-2,,,
3.47187e+06,-2.6,-2.6,-2,-2.08,,,
3.47195e+06,-2.6,-2.6,-2,-2,,,
3.47203e+06,-2.6,-2.6,-2.08,-2.08,,,
3.47211e+06,-2.6,-2.6,-2,-2,,,
3.47219e+06,-2.6,-2.6,-2,-2.08,,,
3.47227e+06,-2.6,-2.6,-2,-2,,,
3.47234e+06,-2.6,-2.6,-2,-2,,,
3.47242e+06,-2.6,-2.6,-2,-2,,,
3.47250e+06,-2.6,-2.6,-2,-2,,,
3.47258e+06,-2.6,-2.6,-2,-2,,,
3.47266e+06,-2.6,-2.6,-2,-2,,,
3.47273e+06,-2.6,-2.6,-2,-2,,,
3.47281e+06,-2.6,-2.6,-2,-2.08,,,
3.47289e+06,-2.6,-2.6,-2,-2,,,
3.47297e+06,-2.6,-2.6,-2,-2.08,,,
3.47305e+06,-2.6,-2.6,-2,-2,,,
3.47312e+06,-2.6,-2.6,-2,-2.08,,,
3.47320e+06,-2.6,-2.6,-2,-2,,,
3.47328e+06,-2.6,-2.6,-2,-2.08,,,
3.47336e+06,-2.6,-2.6,-2,-2,,,
3.47344e+06,-2.6,-2.6,-2,-2.08,,,
3.47352e+06,-2.6,-2.6,-2,-2,,,
3.47359e+06,-2.6,-2.6,-2,-2.08,,,
3.47367e+06,-2.6,-2.6,-2,-2,,,
3.47375e+06,-2.6,-2.6,-2,-2,,,
3.47383e+06,-2.6,-2.6,-2,-2,,,
3.47391e+06,-2.6,-2.6,-2,-2.08,,,
3.47398e+06,-2.6,-2.6,-2,-2,,,
3.47406e+06,-2.6,-2.6,-2,-2.08,,,
3.47414e+06,-2.6,-2.6,-2,-2,,,
3.47422e+06,-2.6,-2.6,-2,-2.08,,,
3.47430e+06,-2.6,-2.6,-2,-2,,,
3.47437e+06,-2.6,-2.6,-2,-2.08,,,
3.47445e+06,-2.6,-2.6,-2,-2,,,
3.47453e+06,-2.6,-2.6,-2,-2.08,,,
3.47461e+06,-2.6,-2.6,-2,-2,,,
3.47469e+06,-2.6,-2.6,-2,-2.08,,,
3.47477e+06,-2.6,-2.6,-2,-2,,,
3.47484e+06,-2.6,-2.6,-2,-2.08,,,
3.47492e+06,-2.6,-2.6,-2,-2,,,
3.47500e+06,-2.6,-2.6,-2,-2.08,,,
3.47508e+06,-2.6,-2.52,-2.08,-2,,,
3.47516e+06,-2.6,-2.6,-2,-2.08,,,
3.47523e+06,-2.6,-2.6,-2,-2,,,
3.47531e+06,-2.6,-2.6,-2,-2,,,
3.47539e+06,-2.6,-2.6,-2,-2,,,
3.47547e+06,-2.6,-2.6,-2.08,-2.08,,,
3.47555e+06,-2.6,-2.6,-2,-2,,,
3.47562e+06,-2.6,-2.6,-2,-2.08,,,
3.47570e+06,-2.6,-2.6,-2,-2,,,
3.47578e+06,-2.6,-2.6,-2,-2.08,,,
3.47586e+06,-2.6,-2.6,-2,-2,,,
3.47594e+06,-2.6,-2.6,-2,-2.08,,,
3.47602e+06,-2.6,-2.52,-2,-2,,,
3.47609e+06,-2.6,-2.6,-2,-2.08,,,
3.47617e+06,-2.6,-2.6,-2.08,-2,,,
3.47625e+06,-2.6,-2.6,-2.08,-2.08,,,
3.47633e+06,-2.6,-2.52,-2,-2,,,
3.47641e+06,-2.6,-2.6,-2.08,-2.08,,,
3.47648e+06,-2.6,-2.52,-2,-2,,,
3.47656e+06,-2.6,-2.6,-2,-2.08,,,
3.47664e+06,-2.6,-2.6,-2,-2,,,
3.47672e+06,-2.6,-2.6,-2,-2.08,,,
3.47680e+06,-2.6,-2.6,-2,-2,,,
3.47687e+06,-2.6,-2.6,-2,-2.08,,,
3.47695e+06,-2.6,-2.6,-2,-2,,,
3.47703e+06,-2.6,-2.6,-2,-2,,,
3.47711e+06,-2.52,-2.52,-2,-2,,,
3.47719e+06,-2.6,-2.6,-2,-2.08,,,
3.47727e+06,-2.6,-2.52,-2,-2,,,
3.47734e+06,-2.6,-2.6,-2,-2.08,,,
3.47742e+06,-2.6,-2.52,-2,-2,,,
3.47750e+06,-2.6,-2.6,-2,-2.08,,,
3.47758e+06,-2.6,-2.6,-2,-2,,,
3.47766e+06,-2.6,-2.6,-2,-2,,,
3.47773e+06,-2.6,-2.52,-2,-2,,,
3.47781e+06,-2.6,-2.6,-2,-2.08,,,
3.47789e+06,-2.6,-2.6,-2,-2,,,
3.47797e+06,-2.6,-2.6,-2,-2.08,,,
3.47805e+06,-2.6,-2.6,-2,-2,,,
3.47812e+06,-2.6,-2.6,-2,-2.08,,,
3.47820e+06,-2.6,-2.52,-2,-2,,,
3.47828e+06,-2.6,-2.6,-2,-2.08,,,
3.47836e+06,-2.6,-2.52,-2.08,-2,,,
3.47844e+06,-2.6,-2.6,-2,-2.08,,,
3.47852e+06,-2.6,-2.52,-2,-2,,,
3.47859e+06,-2.6,-2.6,-2,-2.08,,,
3.47867e+06,-2.6,-2.52,-2,-2,,,
3.47875e+06,-2.6,-2.6,-2,-2.08,,,
3.47883e+06,-2.6,-2.6,-2,-2,,,
3.47891e+06,-2.6,-2.6,-2,-2,,,
3.47898e+06,-2.6,-2.52,-2,-2,,,
3.47906e+06,-2.6,-2.6,-2,-2,,,
3.47914e+06,-2.6,-2.6,-2,-2,,,
3.47922e+06,-2.6,-2.6,-2,-2.08,,,
3.47930e+06,-2.6,-2.6,-2.08,-2,,,
3.47937e+06,-2.6,-2.6,-2,-2.08,,,
3.47945e+06,-2.6,-2.6,-2,-2,,,
3.47953e+06,-2.52,-2.6,-2,-2,,,
3.47961e+06,-2.6,-2.52,-2,-2,,,
3.47969e+06,-2.6,-2.6,-2,-2.08,,,
3.47977e+06,-2.6,-2.6,-2,-2,,,
3.47984e+06,-2.52,-2.6,-2,-2,,,
3.47992e+06,-2.6,-2.52,-2,-2,,,
3.48000e+06,-2.6,-2.6,-2,-2,,,
3.48008e+06,-2.6,-2.52,-2,-2,,,
3.48016e+06,-2.6,-2.6,-2,-2.08,,,
3.48023e+06,-2.6,-2.52,-2,-2,,,
3.48031e+06,-2.6,-2.6,-2,-2,,,
3.48039e+06,-2.52,-2.52,-2,-2,,,
3.48047e+06,-2.6,-2.6,-2.08,-2.08,,,
3.48055e+06,-2.52,-2.52,-2,-2,,,
3.48062e+06,-2.52,-2.6,-2,-2.08,,,
3.48070e+06,-2.6,-2.52,-2,-2,,,
3.48078e+06,-2.6,-2.6,-2,-2.08,,,
3.48086e+06,-2.52,-2.52,-2,-2,,,
3.48094e+06,-2.6,-2.6,-2,-2.08,,,
3.48102e+06,-2.6,-2.6,-2,-2,,,
3.48109e+06,-2.6,-2.6,-2,-2.08,,,
3.48117e+06,-2.52,-2.52,-2,-2,,,
3.48125e+06,-2.52,-2.6,-2.08,-2.08,,,
3.48133e+06,-2.52,-2.52,-2,-2,,,
3.48141e+06,-2.6,-2.6,-2,-2.08,,,
3.48148e+06,-2.6,-2.52,-2.08,-2,,,
3.48156e+06,-2.6,-2.6,-2.08,-2.08,,,
3.48164e+06,-2.6,-2.52,-2,-2,,,
3.48172e+06,-2.6,-2.6,-2,-2.08,,,
3.48180e+06,-2.6,-2.52,-2.08,-2,,,
3.48187e+06,-2.6,-2.6,-2,-2.08,,,
3.48195e+06,-2.52,-2.52,-2,-2,,,
3.48203e+06,-2.6,-2.6,-2,-2.08,,,
3.48211e+06,-2.52,-2.52,-2,-2,,,
3.48219e+06,-2.52,-2.6,-2,-2.08,,,
3.48227e+06,-2.6,-2.52,-2,-2,,,
3.48234e+06,-2.52,-2.6,-2,-2.08,,,
3.48242e+06,-2.52,-2.52,-2,-2,,,
3.48250e+06,-2.6,-2.6,-2,-2.08,,,
3.48258e+06,-2.52,-2.52,-2,-2,,,
3.48266e+06,-2.52,-2.52,-2.08,-2.08,,,
3.48273e+06,-2.52,-2.52,-2.08,-2,,,
3.48281e+06,-2.6,-2.6,-2,-2.08,,,
3.48289e+06,-2.52,-2.52,-2,-2,,,
3.48297e+06,-2.52,-2.6,-2.08,-2.08,,,
3.48305e+06,-2.52,-2.52,-2,-2,,,
3.48312e+06,-2.52,-2.6,-2,-2.08,,,
3.48320e+06,-2.6,-2.52,-2,-2,,,
3.48328e+06,-2.6,-2.6,-2,-2,,,
3.48336e+06,-2.6,-2.52,-2,-2,,,
3.48344e+06,-2.52,-2.6,-2,-2.08,,,
3.48352e+06,-2.52,-2.52,-2,-2,,,
3.48359e+06,-2.52,-2.6,-2,-2.08,,,
3.48367e+06,-2.52,-2.52,-2,-2,,,
3.48375e+06,-2.52,-2.6,-2,-2.08,,,
3.48383e+06,-2.52,-2.52,-2,-2,,,
3.48391e+06,-2.52,-2.6,-2,-2.08,,,
3.48398e+06,-2.52,-2.52,-2,-2,,,
3.48406e+06,-2.52,-2.6,-2,-2.08,,,
3.48414e+06,-2.6,-2.52,-2,-2,,,
3.48422e+06,-2.6,-2.6,-2,-2.08,,,
3.48430e+06,-2.52,-2.52,-2,-2,,,
3.48437e+06,-2.52,-2.6,-2,-2.08,,,
3.48445e+06,-2.52,-2.52,-2,-2,,,
3.48453e+06,-2.52,-2.52,-2.08,-2.08,,,
3.48461e+06,-2.52,-2.52,-2,-2,,,
3.48469e+06,-2.6,-2.6,-2.08,-2.08,,,
3.48477e+06,-2.6,-2.52,-2,-2,,,
3.48484e+06,-2.52,-2.6,-2,-2.08,,,
3.48492e+06,-2.52,-2.52,-2,-2,,,
3.48500e+06,-2.52,-2.52,-2,-2.08,,,
3.48508e+06,-2.52,-2.52,-2,-2,,,
3.48516e+06,-2.52,-2.6,-2,-2.08,,,
3.48523e+06,-2.52,-2.52,-2,-2,,,
3.48531e+06,-2.52,-2.6,-2,-2.08,,,
3.48539e+06,-2.52,-2.52,-2,-2,,,
3.48547e+06,-2.52,-2.52,-2.08,-2.08,,,
3.48555e+06,-2.52,-2.52,-2.08,-2,,,
3.48562e+06,-2.52,-2.52,-2,-2.08,,,
3.48570e+06,-2.52,-2.52,-2,-2,,,
3.48578e+06,-2.52,-2.52,-2,-2.08,,,
3.48586e+06,-2.52,-2.52,-2,-2,,,
3.48594e+06,-2.52,-2.52,-2,-2.08,,,
3.48602e+06,-2.52,-2.52,-2,-2,,,
3.48609e+06,-2.52,-2.6,-2,-2.08,,,
3.48617e+06,-2.6,-2.52,-2,-2,,,
3.48625e+06,-2.52,-2.6,-2.08,-2.08,,,
3.48633e+06,-2.52,-2.52,-2,-2,,,
3.48641e+06,-2.52,-2.52,-2,-2.08,,,
3.48648e+06,-2.52,-2.52,-2,-2,,,
3.48656e+06,-2.52,-2.52,-2,-2.08,,,
3.48664e+06,-2.52,-2.52,-2,-2,,,
3.48672e+06,-2.52,-2.52,-2,-2,,,
3.48680e+06,-2.52,-2.52,-2,-2,,,
3.48687e+06,-2.52,-2.52,-2,-2,,,
3.48695e+06,-2.52,-2.52,-2,-2,,,
3.48703e+06,-2.52,-2.52,-2,-2.08,,,
3.48711e+06,-2.52,-2.52,-2,-2,,,
3.48719e+06,-2.52,-2.52,-2,-2.08,,,
3.48727e+06,-2.52,-2.52,-2,-2,,,
3.48734e+06,-2.52,-2.52,-2,-2.08,,,
3.48742e+06,-2.52,-2.52,-2,-2,,,
3.48750e+06,-2.52,-2.52,-2,-2.08,,,
3.48758e+06,-2.52,-2.52,-2,-2,,,
3.48766e+06,-2.52,-2.52,-2,-2,,,
3.48773e+06,-2.52,-2.52,-2,-2,,,
3.48781e+06,-2.52,-2.52,-2,-2,,,
3.48789e+06,-2.52,-2.52,-2,-2,,,
3.48797e+06,-2.52,-2.52,-2,-2.08,,,
3.48805e+06,-2.52,-2.52,-2.08,-2,,,
3.48812e+06,-2.52,-2.52,-2,-2.08,,,
3.48820e+06,-2.52,-2.52,-2,-2,,,
3.48828e+06,-2.6,-2.6,-2,-2.08,,,
3.48836e+06,-2.52,-2.52,-2,-2,,,
3.48844e+06,-2.52,-2.52,-2,-2.08,,,
3.48852e+06,-2.52,-2.52,-2,-2,,,
3.48859e+06,-2.52,-2.6,-2,-2.08,,,
3.48867e+06,-2.6,-2.52,-2,-2,,,
3.48875e+06,-2.52,-2.52,-2,-2,,,
3.48883e+06,-2.52,-2.52,-2,-2,,,
3.48891e+06,-2.52,-2.6,-2,-2.08,,,
3.48898e+06,-2.6,-2.52,-2,-2,,,
3.48906e+06,-2.52,-2.6,-2,-2.08,,,
3.48914e+06,-2.52,-2.52,-2,-2,,,
3.48922e+06,-2.52,-2.52,-2,-2.08,,,
3.48930e+06,-2.52,-2.52,-2,-2,,,
3.48937e+06,-2.52,-2.52,-2,-2,,,
3.48945e+06,-2.52,-2.52,-2,-2,,,
